,time,open,high,low,close,volume,,,,,,
691,2021-05-10 14:00:00,134.030652838,134.558404221,134.030652838,134.340024338,213559,,,,,,
692,2021-05-10 13:30:00,134.167140265,134.226284816,133.988705702,134.035202419,152976,,,,,,
693,2021-05-10 13:00:00,134.50380925,134.508358831,134.130743617,134.167140265,200369,,,,,,
694,2021-05-10 12:30:00,134.558404221,134.740387456,134.431015956,134.494710088,327189,,,,,,
695,2021-05-10 12:00:00,134.749486618,135.013362309,134.431015956,134.549305059,698044,,,,,,
696,2021-05-10 11:30:00,134.29907811,134.840478235,134.076148647,134.740387456,505232,,,,,,
697,2021-05-10 11:00:00,133.93966122,134.294528529,133.593893073,134.267231044,695117,,,,,,
698,2021-05-10 10:30:00,133.757677985,134.030561846,133.120736661,133.935111639,696472,,,,,,
699,2021-05-10 10:00:00,132.665778573,133.848669603,132.665778573,133.748578823,1159137,,,,,,
700,2021-05-10 09:30:00,132.665778573,132.793166838,132.511092823,132.793166838,10078,,,,,,
701,2021-05-10 09:00:00,132.756770191,132.756770191,132.483795338,132.756770191,1217,,,,,,
702,2021-05-10 08:30:00,132.811365161,132.811365161,132.401902882,132.756770191,637,,,,,,
703,2021-05-10 08:00:00,132.420101205,132.420101205,132.420101205,132.420101205,373,,,,,,
704,2021-05-10 07:30:00,132.474696176,132.483795338,132.474696176,132.483795338,397,,,,,,
705,2021-05-07 20:00:00,132.39280372,132.39280372,132.39280372,132.39280372,420,,,,,,
706,2021-05-07 17:30:00,132.401902882,132.401902882,132.401902882,132.401902882,320,,,,,,
707,2021-05-07 17:00:00,132.411002043,132.429200367,132.310911264,132.411002043,10243,,,,,,
708,2021-05-07 16:30:00,132.356407073,132.429200367,132.301812102,132.429200367,68650,,,,,,
709,2021-05-07 16:00:00,132.474696176,132.738571867,132.13802719,132.283613779,1203941,,,,,,
710,2021-05-07 15:30:00,132.501993661,132.611183602,132.44284911,132.474696176,276858,,,,,,
711,2021-05-07 15:00:00,132.55313095,132.574786955,132.310911264,132.506543242,310792,,,,,,
712,2021-05-07 14:30:00,132.283613779,132.565687793,132.177881519,132.54748947,259946,,,,,,
713,2021-05-07 14:00:00,132.265415455,132.315460845,132.152767832,132.283613779,204043,,,,,,
714,2021-05-07 13:30:00,132.456497852,132.495533256,132.210820484,132.265415455,441761,,,,,,
715,2021-05-07 13:00:00,132.39280372,132.501993661,132.210820484,132.44739869,240324,,,,,,
716,2021-05-07 12:30:00,132.13802719,132.420101205,132.119828867,132.39280372,265355,,,,,,
717,2021-05-07 12:00:00,132.183522999,132.347307911,132.010638926,132.133477609,276283,,,,,,
718,2021-05-07 11:30:00,132.243850442,132.347307911,132.08343222,132.165324676,298449,,,,,,
719,2021-05-07 11:00:00,132.656679411,132.656679411,132.028837249,132.23811797,601113,,,,,,
720,2021-05-07 10:30:00,132.197171742,132.975150073,132.028837249,132.633931507,712505,,,,,,
721,2021-05-07 10:00:00,132.774968514,132.893257617,131.546581675,132.210820484,1527048,,,,,,
722,2021-05-07 09:30:00,133.302719897,133.393711514,132.183522999,132.274514617,40438,,,,,,
723,2021-05-07 09:00:00,134.076148647,134.076148647,133.302719897,133.311819058,22751,,,,,,
724,2021-05-07 08:30:00,133.996348998,134.185338588,133.875967088,134.039752,17352,,,,,,
725,2021-05-07 08:00:00,133.948760382,134.440115118,133.948760382,134.440115118,3344,,,,,,
726,2021-05-07 07:30:00,134.112545294,134.130743617,134.030652838,134.030652838,2303,,,,,,
727,2021-05-07 07:00:00,134.112545294,134.112545294,134.112545294,134.112545294,180,,,,,,
728,2021-05-07 04:30:00,134.376420985,134.412817632,134.130743617,134.130743617,702,,,,,,
729,2021-05-06 20:00:00,133.616087358,133.769048535,133.616087358,133.616087358,3121,,,,,,
730,2021-05-06 19:30:00,133.661075939,133.760050819,133.661075939,133.760050819,730,,,,,,
731,2021-05-06 18:30:00,133.616087358,133.661075939,133.544105627,133.661075939,1720,,,,,,
732,2021-05-06 18:00:00,133.544105627,133.607089641,133.526110194,133.580096492,2909,,,,,,
733,2021-05-06 17:30:00,133.571098776,133.751053102,133.436133031,133.445130748,2527,,,,,,
734,2021-05-06 17:00:00,133.607089641,133.607089641,133.607089641,133.607089641,4677,,,,,,
735,2021-05-06 16:30:00,133.544105627,133.778046251,133.256178705,133.301167286,88008,,,,,,
736,2021-05-06 16:00:00,133.553103343,133.625085074,133.400142166,133.544105627,1120333,,,,,,
737,2021-05-06 15:30:00,133.238183272,133.589814026,133.179698116,133.553103343,543588,,,,,,
738,2021-05-06 15:00:00,133.211190123,133.368830113,133.148206109,133.238183272,368074,,,,,,
739,2021-05-06 14:30:00,133.521611336,133.566599918,133.12121296,133.202192407,376291,,,,,,
740,2021-05-06 14:00:00,133.490029352,133.629583932,133.346155868,133.526110194,324079,,,,,,
741,2021-05-06 13:30:00,133.194094462,133.508114762,133.085222095,133.490119329,343155,,,,,,
742,2021-05-06 13:00:00,133.206691265,133.571998548,133.148296086,133.211190123,388294,,,,,,
743,2021-05-06 12:30:00,133.040233513,133.211190123,132.743308875,133.202192407,485523,,,,,,
744,2021-05-06 12:00:00,132.047785403,133.238183272,132.047785403,133.040233513,980388,,,,,,
745,2021-05-06 11:30:00,131.771555512,132.113468732,131.528617171,132.050484718,477023,,,,,,
746,2021-05-06 11:00:00,131.650086342,131.942422145,131.510621739,131.77065574,447480,,,,,,
747,2021-05-06 10:30:00,131.456635441,131.780553228,131.267683398,131.661783373,639289,,,,,,
748,2021-05-06 10:00:00,130.70082727,131.546612604,130.628845539,131.447637724,787316,,,,,,
749,2021-05-06 09:30:00,131.366658278,131.366658278,130.664836405,130.664836405,7220,,,,,,
750,2021-05-06 09:00:00,131.393651426,132.005496136,130.916772462,131.04274049,8153,,,,,,
751,2021-05-06 08:30:00,131.330667412,132.005496136,131.096726788,131.458434984,5016,,,,,,
752,2021-05-06 08:00:00,131.258685682,131.366658278,131.222694816,131.366658278,6000,,,,,,
753,2021-05-06 04:30:00,130.646840972,130.646840972,130.646840972,130.646840972,104,,,,,,
754,2021-05-05 20:00:00,130.664836405,130.664836405,130.646840972,130.646840972,946,,,,,,
755,2021-05-05 18:00:00,130.466886645,130.466886645,130.466886645,130.466886645,163,,,,,,
756,2021-05-05 17:30:00,130.691829553,130.925770178,130.691829553,130.736818135,1173,,,,,,
757,2021-05-05 17:00:00,130.592854674,130.691829553,130.592854674,130.691829553,387,,,,,,
758,2021-05-05 16:30:00,130.664836405,130.664836405,130.385907199,130.421898064,430501,,,,,,
759,2021-05-05 16:00:00,131.038241632,131.038241632,130.60185239,130.682831837,830037,,,,,,
760,2021-05-05 15:30:00,131.051738206,131.105724504,130.817797582,131.033832751,323497,,,,,,
761,2021-05-05 15:00:00,131.060735923,131.159710802,130.934767894,131.060735923,215621,,,,,,
762,2021-05-05 14:30:00,130.826795298,131.16420966,130.790804433,131.078731355,312293,,,,,,
763,2021-05-05 14:00:00,130.858287305,130.934767894,130.691829553,130.808799866,158307,,,,,,
764,2021-05-05 13:30:00,130.709824986,130.952763327,130.679772614,130.853788447,230792,,,,,,
765,2021-05-05 13:00:00,130.682831837,130.808799866,130.545166777,130.718822702,196782,,,,,,
766,2021-05-05 12:30:00,130.691829553,130.727820419,130.5044971,130.682831837,177189,,,,,,
767,2021-05-05 12:00:00,130.520872943,130.790804433,130.438093953,130.687330695,198001,,,,,,
768,2021-05-05 11:30:00,130.223948305,130.547866092,130.169962007,130.502877511,170782,,,,,,
769,2021-05-05 11:00:00,130.196955156,130.444392355,130.052991695,130.232946021,246309,,,,,,
770,2021-05-05 10:30:00,130.633344397,130.682831837,130.008003113,130.178959723,332967,,,,,,
771,2021-05-05 10:00:00,131.31267198,131.366658278,129.890312984,130.60185239,735297,,,,,,
772,2021-05-05 09:30:00,131.546612604,131.63649979,131.411646859,131.411646859,5218,,,,,,
773,2021-05-05 09:00:00,131.366658278,131.609416664,131.366658278,131.501624022,1628,,,,,,
774,2021-05-05 08:30:00,131.636589767,131.636589767,131.510621739,131.510621739,534,,,,,,
775,2021-05-05 08:00:00,131.510621739,131.627592051,131.510621739,131.609596618,840,,,,,,
776,2021-05-05 07:30:00,131.465633157,131.465633157,131.366658278,131.456635441,4223,,,,,,
777,2021-05-05 06:00:00,131.627592051,131.627592051,131.627592051,131.627592051,146,,,,,,
778,2021-05-05 05:30:00,131.186703951,131.366658278,131.186703951,131.366658278,2045,,,,,,
779,2021-05-04 20:00:00,131.051738206,131.096726788,131.006749625,131.096726788,585,,,,,,
780,2021-05-04 19:30:00,131.14171537,131.14171537,131.14171537,131.14171537,231,,,,,,
781,2021-05-04 18:30:00,131.168708518,131.168708518,131.168708518,131.168708518,2092,,,,,,
